,x_rel,y_rel,z_rel
0,4.974974974974975,3.3833833833833835,2.7707707707707705
1,1.7767767767767768,1.5175175175175175,5.103103103103103
2,1.961961961961962,0.7727727727727728,6.034034034034034
3,0.6006006006006006,0.8288288288288288,5.963963963963964
4,1.921921921921922,3.419419419419419,2.7257257257257255
5,1.2562562562562563,1.2652652652652652,5.418418418418419
6,2.8878878878878878,2.034034034034034,4.4574574574574575
7,0.9109109109109109,3.4074074074074074,2.7407407407407405
8,3.108108108108108,3.0870870870870872,3.1411411411411416
9,0.11511511511511512,1.045045045045045,5.693693693693694
10,2.5775775775775776,1.6256256256256256,4.967967967967968
11,3.173173173173173,2.5985985985985987,3.751751751751752
12,4.089089089089089,1.8178178178178177,4.727727727727728
13,1.0460460460460461,2.5105105105105103,3.861861861861862
14,2.8378378378378377,2.31031031031031,4.112112112112112
15,1.8168168168168168,3.67967967967968,2.4004004004004003
16,3.7037037037037037,0.008008008008008008,6.98998998998999
17,3.2382382382382384,2.2422422422422423,4.197197197197197
18,4.074074074074074,0.8248248248248248,5.968968968968969
19,1.966966966966967,3.335335335335335,2.8308308308308305
20,1.6566566566566567,1.7897897897897899,4.762762762762763
21,1.6516516516516517,3.3953953953953953,2.7557557557557555
22,0.7707707707707707,2.7627627627627627,3.5465465465465464
23,3.6736736736736737,3.6516516516516515,2.4354354354354353
24,4.634634634634635,1.7417417417417418,4.822822822822823
25,2.2472472472472473,2.6866866866866865,3.641641641641642
26,4.65965965965966,3.7677677677677677,2.29029029029029
27,2.5825825825825826,0.46046046046046046,6.424424424424425
28,2.7427427427427427,2.6106106106106104,3.7367367367367366
29,0.45045045045045046,1.5095095095095095,5.113113113113113
30,1.8018018018018018,2.7667667667667666,3.541541541541542
31,4.80980980980981,1.5215215215215214,5.098098098098098
32,3.4034034034034035,0.4964964964964965,6.37937937937938
33,1.2412412412412412,3.095095095095095,3.1311311311311316
34,2.4174174174174174,0.25225225225225223,6.684684684684685
35,0.2552552552552553,3.3553553553553552,2.8058058058058055
36,3.3633633633633635,2.8068068068068066,3.491491491491492
37,3.058058058058058,2.8668668668668666,3.4164164164164164
38,4.424424424424425,2.958958958958959,3.3013013013013017
39,3.848848848848849,0.5485485485485485,6.314314314314315
40,2.7677677677677677,1.7977977977977977,4.752752752752753
41,1.1961961961961962,2.2862862862862863,4.142142142142142
42,1.5065065065065064,1.7577577577577577,4.802802802802803
43,4.2642642642642645,1.005005005005005,5.743743743743744
44,2.0970970970970972,1.7177177177177176,4.852852852852853
45,3.183183183183183,0.2042042042042042,6.744744744744745
46,2.2622622622622623,0.5525525525525525,6.3093093093093096
47,0.39039039039039036,1.4454454454454455,5.193193193193193
48,1.1861861861861862,0.6246246246246246,6.2192192192192195
49,2.9129129129129128,2.8468468468468466,3.441441441441442
50,2.067067067067067,1.90990990990991,4.612612612612613
51,0.6856856856856857,2.7867867867867866,3.5165165165165164
52,3.128128128128128,0.8688688688688688,5.913913913913914
53,0.5505505505505506,2.178178178178178,4.277277277277277
54,1.3563563563563563,1.105105105105105,5.618618618618619
55,3.898898898898899,2.6386386386386387,3.701701701701702
56,4.38938938938939,2.3183183183183185,4.102102102102102
57,0.04004004004004004,2.674674674674675,3.6566566566566565
58,4.71971971971972,0.34434434434434436,6.56956956956957
59,1.7117117117117118,3.971971971971972,2.035035035035035
60,0.8408408408408409,1.5895895895895895,5.013013013013013
61,1.7267267267267268,0.48848848848848847,6.38938938938939
62,2.6076076076076076,1.3573573573573574,5.303303303303303
63,2.8078078078078077,3.6356356356356354,2.4554554554554553
64,3.078078078078078,0.8928928928928929,5.883883883883884
65,3.188188188188188,2.6546546546546548,3.681681681681682
66,2.4424424424424425,2.062062062062062,4.4224224224224224
67,1.8768768768768769,2.8428428428428427,3.4464464464464464
68,3.143143143143143,3.7277277277277276,2.34034034034034
69,4.87987987987988,2.794794794794795,3.5065065065065064
70,0.8558558558558559,2.4224224224224224,3.971971971971972
71,3.6336336336336337,3.5395395395395397,2.5755755755755754
72,3.3733733733733735,2.3783783783783785,4.027027027027027
73,2.4774774774774775,3.5075075075075075,2.6156156156156154
74,2.992992992992993,1.5335335335335336,5.083083083083083
75,2.5575575575575575,2.5305305305305303,3.836836836836837
76,4.764764764764765,2.770770770770771,3.5365365365365364
77,1.0760760760760761,0.6966966966966966,6.129129129129129
78,3.2782782782782784,0.8528528528528528,5.933933933933934
79,1.8218218218218218,0.1041041041041041,6.86986986986987
80,0.15515515515515516,3.855855855855856,2.18018018018018
81,4.90990990990991,2.5945945945945947,3.7567567567567566
82,3.3033033033033035,1.3373373373373374,5.328328328328328
83,3.5535535535535536,3.97997997997998,2.025025025025025
84,3.4134134134134135,3.7717717717717716,2.285285285285285
85,4.054054054054054,2.114114114114114,4.357357357357357
86,0.6656656656656657,3.5275275275275275,2.5905905905905904
87,4.044044044044044,2.5385385385385386,3.826826826826827
88,3.923923923923924,2.2822822822822824,4.147147147147147
89,2.9079079079079078,2.21021021021021,4.237237237237237
